clone_id,productivity,stability,quality_potential,G_platform,platform_group,CN_true,CN_obs,k_decay_i,is_super,is_aggressive,hidden_titer_late,hidden_agg_late,hidden_titer_process,hidden_agg_process,aggressive_vcd_boost_i,aggressive_viab_bonus_i,aggressive_titer_mult_i,aggressive_late_decay_i,hidden_vcd_residual,nutrient_utilization_efficiency,stress_adaptation_capacity,perfusion_rescue_potential,temperature_shift_responsiveness,feed_responsiveness,secretion_burden_index,process_risk_sensitivity,glycan_maturity,galactosylation_level,sialylation_capacity,mannose_retention_risk,aggregation_propensity,product_quality_consistency
CLONE_2483,43.07966636032778,0.3404963176562479,0.6302533964802121,0.33308717912428315,0,3,3,0.043649216552968134,0,0,0.13700778307332429,4.62611249542117,-0.2754278250764763,1.7208663166165719,1.0,0.0,1.0,0.055,0.02269784520227065,0.6316882962450037,0.42283880922324746,0.22733112687039492,0.423707248810533,0.2515929230790512,0.40845600840377105,0.4886133434985751,0.6905685573398931,0.7257285134765317,0.3045882465772731,0.33663087314872886,0.5425926534627874,0.6178027616945955
CLONE_2484,28.16524017621144,0.7719973334114091,0.7463810992939832,0.39242019673593054,0,2,1,0.033598302703531785,0,0,0.13074177941599333,-3.3841522434704125,-0.28048814373090103,1.6320559347434447,1.0,0.0,1.0,0.055,-0.03597188925814986,0.6271230298206413,0.6589300857573287,0.4254050559567233,0.46678754094044195,0.38824716339812615,0.220804622103572,0.588736730385243,0.6504011529709358,0.6192084158388435,0.7094071732670386,0.10998172354772193,0.0903872522258618,0.601532324471117
CLONE_2485,44.653595145099764,0.8354223821991494,0.6392371238202514,0.4457744409842028,0,3,3,0.08773358636558848,0,0,-0.1075070794783719,3.730091759278188,-0.03023417260689981,0.42359891687804785,1.0,0.0,1.0,0.055,0.04953035532924238,0.518027952327802,0.7520470928918939,0.2960987567723007,0.46062056958929143,0.3604982320177404,0.3539064044286475,0.6407155732298674,0.6754725379711061,0.7277778952199366,0.9190318093989673,0.2348013893314299,0.36724229805194825,0.7840267964065936
CLONE_2486,60.06587467317398,0.787949067310186,0.7737989616003121,0.40030654614175726,0,3,2,0.08985688936790992,0,0,0.08139553136200707,-0.5818767561843318,0.0006834159007743987,0.997494402795102,1.0,0.0,1.0,0.055,-0.0883659938616993,0.646690426353881,0.6906346398528647,0.10401911977600764,0.4883211450240089,0.413249168590784,0.3011474559676476,0.2257045268317284,0.9168529239133907,0.9200172157650227,0.5396789937400517,0.19876292869586376,0.44623386752063615,0.42409204872864587
CLONE_2487,43.58647909464977,0.7166812638770352,0.6283989623054199,0.29414107970918923,0,3,3,0.08537105528716421,0,0,0.0687205417912973,-4.817749003768426,-0.1889019261010761,-1.8353994762483214,1.0,0.0,1.0,0.055,0.10740712311210779,0.5922614726581527,0.724717036743891,0.24854261815661016,0.5907630046296978,0.2609761347467612,0.635095768464987,0.33476559908226877,1.0,0.514153183726777,0.37999484096844865,0.4089608317102025,0.5023869929338277,0.5808073326712313
CLONE_2488,14.325004434104926,0.2384337955923625,0.6065284275083591,0.16481595147234354,0,4,4,0.06055863156716558,0,0,-0.1376959683754126,2.298501679121387,0.31523501787985675,0.5064790984297551,1.0,0.0,1.0,0.055,-0.03624886237434085,0.40513660430692344,0.4035411084579165,0.3267643689109655,0.44026582723078544,0.4017427796450624,0.3225750946038423,0.7152756528914213,0.5225599673848632,0.5275693778728974,0.4985922188164916,0.3871053660543927,0.5816337671791384,0.7911340452041202
CLONE_2489,123.35875863427997,0.6400521532047166,0.4881902338409375,0.2504700959605138,0,3,3,0.05712252963521718,0,0,-0.5535893376739284,-5.8543182043132065,-0.13422316793326725,-1.039437894419649,1.0,0.0,1.0,0.055,0.08316045063089544,0.5380581561231607,0.6085025647447897,0.37650482124674944,0.6536359623376605,0.4029160362332959,0.7728997878900872,0.6532528909807802,0.5751086363628711,0.8704992786630611,0.37483639283352765,0.46294677686147234,0.6075496852408966,0.4351496919544155
CLONE_2490,169.00784739086328,0.2868290477590152,0.7945941702293073,0.6591296290205362,0,2,2,0.04259379109563033,0,0,-0.23054196441393007,-0.11923486866713857,-0.11784550398203816,1.9913205713252577,1.0,0.0,1.0,0.055,0.07647207237816703,0.470967736376825,0.5467428465322693,0.46865073132007384,0.40849468164429337,0.6877451830634388,0.3239646430391664,0.37222523174308475,0.8711181992414396,0.6548661422671476,0.523880464693894,0.21628616949006257,0.4672662762208711,0.619438286607511
CLONE_2491,104.95245076530036,0.6785452790315271,0.8203360268417417,0.49876716735146354,0,2,2,0.0654524966964656,0,0,-0.207258459481096,-4.249608421077693,-0.1328130418504653,0.7739121022323032,1.0,0.0,1.0,0.055,0.015164636773606719,0.6132898259843739,0.585775797278216,0.4088182535484168,0.40248484808157325,0.5459403121666858,0.49940241122818785,0.6596361982956549,0.6787990680437015,0.7228580060846745,0.8888423975890305,0.5978050042773632,0.5195809104479057,0.6140565705374184
CLONE_2492,32.58478898470512,0.7807962250101084,0.9629637664858116,0.6227702728707147,0,3,3,0.03192994438755561,0,0,0.11022056751151449,-0.8529734670182745,0.17093634099438373,-2.4763210080043314,1.0,0.0,1.0,0.055,0.06914925005345257,0.7839463805827825,0.8143189494312171,0.1405949002381804,0.08748116140886697,0.29146738168146186,0.031942524892976304,0.0443298268532869,0.8154208326611735,0.5480931087428987,0.5127677872780163,0.17970886094762067,0.026900184512230224,0.707999831329432
CLONE_2493,59.55286082725025,0.6615108884629459,0.8019988522350456,0.41350169667576325,0,3,4,0.03189183303651139,0,0,-0.3253595403409681,1.8121960837160156,0.30528490848934275,-1.9549289034661337,1.0,0.0,1.0,0.055,-0.04440636374879235,0.8074390116935369,0.6033239310312459,0.4916647460083412,0.3705528048891113,0.67076762821448,0.3870888718434199,0.4880056146392282,0.8311153542087608,0.6621843166039467,0.18161936666664136,0.16614534654997834,0.6294225054783622,0.7148091922441456
CLONE_2494,69.49685824681765,0.7311820591456303,0.674883696336354,0.4852539285049836,0,3,3,0.043166627020504056,0,0,0.4116010778258591,1.0987888322907402,-0.17387424584183844,-0.13117721939160162,1.0,0.0,1.0,0.055,0.06438503641104491,0.4526820710741115,0.5733270444146965,0.17890436599491566,0.4866351204905879,0.5411078034825656,0.37265634517043655,0.4405087849649946,0.9252995296347524,0.8010050100810621,0.919322317606514,0.05072441503830287,0.0997693914139938,0.4251836620711758
CLONE_2495,124.66059527801404,0.5173648145719615,0.5519166751200948,0.7246996282348049,0,6,6,0.09678319343622938,0,0,0.3584311584412908,0.5407753832087763,0.15128769544451542,-1.4535948799424876,1.0,0.0,1.0,0.055,-0.16026018537579553,0.4958023101738157,0.34934534000490985,0.38808987594610983,0.4398847725176558,0.42513488733062627,0.7624906541628985,0.5873743269525916,0.7394754841127814,0.41763851935707214,0.5312418655378511,0.15490710509334826,0.4378975567092442,0.5661672245390486
CLONE_2496,118.1225887300792,0.37905472236724025,0.5939661620859445,0.7174065825370792,0,3,3,0.04177565042973993,0,0,0.23147956286273721,2.6240464161549637,0.04789526518919352,1.78568148791951,1.0,0.0,1.0,0.055,-0.10552555673019287,0.5199133405639961,0.562593218861126,0.6628686737173726,0.7227429500986833,0.2728934902930875,0.6328680276218642,0.7202530373636179,0.5273317302760289,0.4090024641947621,0.7691537448946486,0.6629976009300614,0.5262284886421829,0.40258903915315214
CLONE_2497,45.159014439839744,0.3287971557792685,0.5619258827070955,0.6376510008350361,0,4,3,0.04379810015342361,0,0,-0.1122167507220962,-0.00010024301797476208,-0.13722587499971806,-2.9670009443432845,1.0,0.0,1.0,0.055,-0.018015850221557557,0.568829818969949,0.6362731293774878,0.46384354480387435,0.4296026335729727,0.4213993338518607,0.39057506187643254,0.437696925538013,0.9976981221781862,0.8818905100639218,1.0,0.31139209274254925,0.06754161001433037,0.5256070394729485
CLONE_2498,66.0059396314227,0.6573469600205515,0.9768229230190326,0.5303254016095366,0,1,1,0.05529836069565828,0,0,-0.45728305260591534,-0.5625133791792548,0.04741329674228213,-0.11222423809276723,1.0,0.0,1.0,0.055,-0.1892387751044688,0.7276949998620016,0.7390151435989082,0.4849655284032194,0.4635056950075313,0.75595443322026,0.19531012984175625,0.5884717566793225,0.969683238299932,0.6564489766120293,0.6350884156758714,0.11830900371650563,0.48905114485067763,0.5325926861072605
CLONE_2499,102.41816795012672,0.5492662191495905,0.7903554645139379,0.5770760431489756,0,4,4,0.06847971552675723,0,0,0.18308042118770335,0.7418153979158112,-0.23745021364999172,-2.5364434772792928,1.0,0.0,1.0,0.055,0.008773187866548475,0.6510938684577217,0.7210718490707819,0.5188623019923422,0.32147886959288074,0.5650455746108753,0.5910566447272098,0.3739359348963139,0.7209811052258621,0.305811580812047,0.810340984371727,0.4176229605187325,0.46878526999282943,0.8013551582986739
CLONE_2500,239.8948639469948,0.6377812666297163,0.6214639639255337,0.5553677520422505,0,11,11,0.07749630549199932,0,0,-0.16453444754147825,-1.7201090109316137,-0.045037362484417434,-0.6050564822636656,1.0,0.0,1.0,0.055,0.21206893750909184,0.4974147997520686,0.5751142348899854,0.4247372763314976,0.7199673034899235,0.4647941522701615,0.9668861015617409,0.8118617265500997,0.6252250023065048,0.6890701290772084,0.43829176685334525,0.46402102669650697,0.7783357495865196,0.3132383194882943
CLONE_2501,122.6600557971913,0.6548599835364454,0.5805979641093932,0.4749818910100339,0,5,5,0.03378075719552372,0,0,0.17325960622969266,2.243328430663824,-0.18024799806230135,-1.985017837373169,1.0,0.0,1.0,0.055,-0.07117318890203256,0.24251672910030903,0.31569362315480326,0.46680356014448365,0.3216579596588807,0.3938174534176969,0.6961193843324941,0.5898902164215564,0.4947507052005333,0.5732267004171052,0.35864763835027136,0.5102972602252402,0.8423808829597084,0.7112285605483157
CLONE_2502,113.86345593515377,0.5825811786019423,0.6185853818550836,0.4396403297393086,0,2,2,0.04833649225613196,0,0,0.1322703586620506,0.18367251204610277,-0.060497250643088224,-0.11215416563160258,1.0,0.0,1.0,0.055,0.004465448576060608,0.5527157074810114,0.6103326623728201,0.5840830758967714,0.5579034668075161,0.5110642483561896,0.6357785459213927,0.5014601012937088,0.5516836906667273,0.12589635231371915,0.6653723777964926,0.37679386805517784,0.472322372901987,0.41817884882691136
CLONE_2503,89.5454429696883,0.44350066511988284,0.6450564131086676,0.6622687025204869,0,8,8,0.05408748007456896,0,0,-0.09681078751714133,1.8610263736917645,0.012389233327947181,-1.4635671724893886,1.0,0.0,1.0,0.055,-0.09587235924305983,0.3801999341869963,0.6590171173193301,0.4751945469725184,0.49369709339586043,0.36458470946124505,0.5889461901114174,0.5531595968888563,0.8107848548262148,0.7408413394277406,0.9056617038683568,0.5135536196112646,0.31619438716645343,0.47995176547533536
CLONE_2504,179.5719173534285,0.6575185264266085,0.9142193448876085,0.31488557929420774,0,3,3,0.056019001273864145,0,0,-0.26843493786042366,-0.4610215970811352,0.2690693709080256,-1.1086899981959617,1.0,0.0,1.0,0.055,0.1079866392970173,0.7490015173896883,0.9000012453275353,0.22188152301682718,0.32973831237459694,0.6330187818353608,0.38749652820319147,0.49869928424596566,0.40011072503215944,0.623563899915561,0.6889726144325958,0.19451009740256936,0.25711562413866845,0.8405458633736662
CLONE_2505,98.36784906307922,0.5108644006627973,0.7714649512951017,0.7093882853237322,0,3,3,0.06769760168643954,0,0,0.04118121741805127,1.2973527683115684,0.009574402684168698,1.7020761033842349,1.0,0.0,1.0,0.055,-0.022291095881520503,0.4596664909002726,0.6387882562917806,0.4880001604304717,0.7171941322980814,0.5630004089507283,0.5480532018248848,0.5347618742086057,0.9596861426962204,0.3962913206097899,0.4342672600805931,0.25479084919380474,0.56747333390161,0.34413627945618613
CLONE_2506,37.95744972549009,0.7382691108392894,0.5212448672032037,0.45877736159394455,0,3,3,0.06662316911348305,0,0,-0.3453335100061184,1.7291431936183206,-0.1792014339663781,-0.7170655559488641,1.0,0.0,1.0,0.055,-0.0013560915108012934,0.8765733910209801,0.6251366620487314,0.3693260273768206,0.4175483056498747,0.6542109092547123,0.24611029587370784,0.7640043633872686,0.8550556853708771,0.9542569526997003,0.8017544495930207,0.473291655649468,0.5210123401452798,0.25588721548839677
CLONE_2507,535.7301642323114,0.6870171347928742,0.9164240395229329,0.31250542645152374,0,3,4,0.02017926013114488,1,0,0.06184819504338389,-5.250478575995485,0.0029690414395796743,-4.381821946720551,1.0,0.0,1.0,0.055,-0.02113397167706155,0.4319482556426393,0.3989379414491868,0.524971617175135,0.4624691060815043,0.5185242420357439,0.7289607256245089,0.3672618717080478,0.8189643720627948,0.3560561899703575,0.6316004694049044,0.26016479480544186,0.49891950387778883,0.618413134060119
CLONE_2508,98.79263285794669,0.7492761920602964,0.5890844933609574,0.4188970099215972,0,1,1,0.07484024073029093,0,0,0.10343530309370004,-3.7988911798892637,-0.37329034025051,-0.2661895038316037,1.0,0.0,1.0,0.055,-0.025878549616628478,0.5099130278014898,0.9172521393586959,0.2797775600744944,0.8725699088252258,0.5200678499352985,0.604478112884989,0.5691093755186962,0.7318779323101485,0.9093477076476149,0.8313909007695587,0.10643978905796697,0.5250573220500744,0.760879071338237
CLONE_2509,51.806193366543596,0.6850624459287162,0.6277622044525547,0.3717667829233254,0,4,3,0.07018241404026547,0,0,-0.14509427512393172,-1.4515587379689934,0.1539115547694249,2.2623741211903723,1.0,0.0,1.0,0.055,-0.12299159476015081,0.7019320320047713,0.6197103230392742,0.5009203104272754,0.4567160801620713,0.36612332272253617,0.4390634570667389,0.4648211239966806,0.6776320326638438,0.7137049951792593,0.521710155827965,0.27340119289108283,0.3586080313441644,0.5752441634248271
CLONE_2510,49.03391570803747,0.5055002283435575,0.9282444685992932,0.41449723266004396,0,3,3,0.06823493512290651,0,0,-0.3306897692943732,-0.34106967964219814,-0.14596406243774043,0.5754256188934683,1.0,0.0,1.0,0.055,0.018022697196775652,0.48541885336136453,0.515149186292085,0.32811631168756017,0.4625437133388088,0.5758926698628891,0.24464560061103968,0.4623707188393077,0.7004458497103792,0.7335257599271845,0.7410018867443011,0.5762844256704385,0.7148404008342235,0.5880103125302736
CLONE_2511,84.36017087741305,0.6171041138929593,0.7935963791959414,0.4118380583291804,0,3,3,0.04155176587409373,0,0,0.3582189363472937,3.3159014500505974,0.3419903316607881,1.4777658835224712,1.0,0.0,1.0,0.055,-0.02596677434132502,0.6423378705892586,0.739570615924276,0.4549152817528234,0.6471003864092849,0.5800468132078368,0.38630570089284355,0.5199014183664348,0.5226289189469027,0.8238571644852429,0.5873863945751268,0.1102768990532024,0.40529764258425777,1.0
CLONE_2512,94.65900281652269,0.7424282236027346,0.6599709646297253,0.40607459345434893,0,3,3,0.06417009073955159,0,0,-0.11765735829236441,1.180245319116777,0.16453889813306183,-0.9774366881568274,1.0,0.0,1.0,0.055,-0.1487553175445704,0.4560298813108173,0.5545356574937014,0.603862975209846,0.43847657257985384,0.28234460651420556,0.6660906892271306,0.600073299874573,0.9326054510164679,0.8689120735082968,0.2884672569785048,0.3333582420518444,0.9822626233842926,0.9318067872947007
CLONE_2513,75.51559209050312,0.7019391781107908,0.5644410824108165,0.4539374191441066,0,2,3,0.07619315974987328,0,0,-0.04560188154637662,1.3605729045370485,0.019431932404027925,1.0189252383712197,1.0,0.0,1.0,0.055,-0.1838773373122291,0.15243459950385518,0.47246287109183815,0.4616108471328989,0.5878570418251694,0.47671980601032227,0.4433191356269522,0.7009425240535259,0.6681368500745987,0.5689129104192732,0.8760525403958153,0.2605420678533323,0.19758090254733912,0.6010606932425937
CLONE_2514,86.92279945641195,0.5848663088566026,0.5980874926567176,0.4902852229351145,0,3,3,0.041769884279504586,0,0,0.2401139810299389,4.008466073528269,-0.053564962527627026,-0.7333106353614611,1.0,0.0,1.0,0.055,-0.016738404450354107,0.5133378417609846,0.5844826949513365,0.49883949467600613,0.633884844938679,0.4631710077189767,0.3315295506753613,0.5519518383653729,0.6002630931381422,0.44536581383200263,0.7081595853805219,0.4445115787448515,0.2763659849459178,0.9069293609533365
CLONE_2515,254.84117445191563,0.6903094418286357,0.6092473868645678,0.6126145566343993,0,5,4,0.05235610987218317,0,0,-0.12502745027305326,3.5777898777094066,-0.07738273135840408,0.5110043233734654,1.0,0.0,1.0,0.055,-0.030254221732893716,0.5987318168036438,0.4869045246145555,0.40129208076160605,0.6675612873369446,0.44660846797313836,0.8512330202016074,0.5962514900284434,0.7979908275719465,0.6538652037962045,0.32525654972976326,0.2780199985888616,0.9329500107604126,0.7307391987465611
CLONE_2516,153.0263006451936,0.4616635458518877,0.7311757184552374,0.46332310183445985,0,4,4,0.08646019824317344,0,0,-0.16753035689336265,-2.6221193397315665,-0.0655211884859506,1.8756994269779845,1.0,0.0,1.0,0.055,-0.13179224611037535,0.41676960582524897,0.6499648460857514,0.580380625662145,0.63227478073992,0.6289073027348634,0.7824222223859808,0.7099542215063153,0.8024805176754399,0.3882902661274316,0.7373508513200169,0.7421572585508178,0.5065133732252239,0.6055054439018965
CLONE_2517,81.05799154806525,0.6518021202829767,0.7805196649414771,0.5487477786271805,0,3,3,0.05744308493799567,0,0,0.44222821863548517,3.205766975236842,-0.001254652210038757,-1.7198313239876155,1.0,0.0,1.0,0.055,0.0827580803110986,0.6213867993422673,0.5970588083603888,0.367135270360425,0.4035053396023347,0.34933742456001304,0.4318433453924336,0.37235483961468474,0.7179293591751054,0.8815015021318775,0.6250444999112428,0.21713610277788614,0.1674631749773175,0.8620360759738285
CLONE_2518,135.46764306838827,0.5739169213628329,0.7224194854932485,0.5011296948849701,0,3,3,0.04848598722143116,0,0,-0.16118612698101165,0.27257936803181393,-0.07281291708901387,-2.875535816029761,1.0,0.0,1.0,0.055,-0.05217527148848309,0.634487148640048,0.5368382042998283,0.44110734618053077,0.4948234830247915,0.7389346112807273,0.5958241008504184,0.633964835216507,0.5035113786815714,0.24775796607512596,0.5332519991522727,0.5267562833625119,0.319721000249054,0.5095575398413565
CLONE_2519,62.46765027193402,0.3836460321833018,0.7507236992625611,0.5803836386400413,0,3,4,0.09173412593489691,0,1,0.2676988307835221,-1.3396833394438172,0.10004968007328167,-0.6734742821390102,0.95,1.0860550355130836,1.0574704720126489,0.03,0.05573661217127444,0.5546921787857989,0.3149908561662639,0.2374139565746548,0.6119487067373726,0.4289964317144851,0.5103842467649763,0.8795347359140997,0.7130551522861084,0.7304052234601075,0.11954263358419964,0.350078315041487,0.8538103887909596,0.7118682723126184
CLONE_2520,88.06272615475041,0.7896969304819816,0.599497155683512,0.5070008433958978,0,2,2,0.042408479025751226,0,0,0.03366221056973887,-0.7630144707163419,0.264458962240091,0.5266904411674282,1.0,0.0,1.0,0.055,-0.08397700906490708,0.6134448337080826,0.5827542301784231,0.38952522543595025,0.6392223039496254,0.49922465486449424,0.32117091645415236,0.3714551224979242,0.8695367187347902,0.5556091039197467,0.4246048177222581,0.04465827027344621,0.16798317197895135,0.58825260638454
CLONE_2521,242.76442773920098,0.6680415079122336,0.7741451075785049,0.40417644059811436,0,3,3,0.027615550212804346,0,0,0.029017807972846553,-1.6262926030180618,0.018563186291729036,2.6355112721884417,1.0,0.0,1.0,0.055,-0.037606149131519606,0.6966237736838826,0.6262870257524452,0.26695164389101456,0.4145435706242092,0.681346724697036,0.5482812536422539,0.6970092977960325,0.5304223100043665,0.7242349619624365,0.7543007500922224,0.28032828692942074,0.7692961861618284,0.30639374708456724
CLONE_2522,60.55060469330234,0.5173162527673199,0.9075479345259395,0.3656510366516931,0,4,4,0.03806572602448513,0,0,-0.1114366215225197,0.36704693676349276,0.19901366902669662,0.14019221708646615,1.0,0.0,1.0,0.055,-0.06062554418531807,0.4771149224180743,0.4966653527287637,0.2814048564296213,0.37364170117855805,0.300568056136585,0.3197350019909374,0.46536143249235945,1.0,1.0,0.5505112008209261,0.0,0.30540722047685187,0.5607880874688251
CLONE_2523,39.01953463021507,0.7064337699169436,0.724853377520665,0.5314926948526397,0,3,3,0.0744126754008866,0,0,-0.043905766431956525,-0.2156915004387389,-0.2382147000131136,1.002438346768985,1.0,0.0,1.0,0.055,-0.03829683340342441,0.6427193134711529,0.6935732938809029,0.30611426124050184,0.35389343630405773,0.7340651786487622,0.27419147943450684,0.3451531207261102,0.7858714825370214,0.7886845796103096,0.730329405637078,0.28747908180726367,0.22389667246999057,0.6149329503038464
CLONE_2524,44.1169845280785,0.8055021507981202,0.7560466155204787,0.6822274202108272,0,2,2,0.059995273736524024,0,0,0.393170417207771,3.2135661704614873,0.06417537750957591,-1.0978712843421221,1.0,0.0,1.0,0.055,0.02235173447989244,0.5283598119405776,0.6971215455670949,0.47528756140754835,0.4008068573962277,0.6456197351818269,0.22274309813598273,0.3953487271838691,0.5590299625853502,0.39831239177516775,0.4612163736411879,0.5253846387823597,0.7982425710653744,0.6827099940614842
CLONE_2525,32.40170976741287,0.790573962257295,0.751851183249063,0.4656853325728757,0,3,3,0.05120627217498358,0,0,0.18814448670371686,5.02581727306207,0.01542988481790552,-1.0530772992568231,1.0,0.0,1.0,0.055,-0.027378087590765605,0.7162290646583277,0.863675671665149,0.4033632937991504,0.49364408617071887,0.5289467071044571,0.08449185265593773,0.4897200207040458,0.8761811277075934,0.9131867681762105,1.0,0.12901230325022547,0.3173777629137904,0.9275100419320721
CLONE_2526,41.03657236606408,0.6426014861665346,0.8878121261547945,0.3963927579216654,0,4,4,0.07248780473838765,0,0,-0.2997986036072056,-1.0534642992700949,-0.2510643354844714,0.5545520286596987,1.0,0.0,1.0,0.055,0.06249427300868976,0.8111320538681093,0.8787745319557702,0.4408775020471784,0.3635435173058354,0.529024557501493,0.003073977839302078,0.3019429642691495,0.7893782079126066,0.35652720435678203,0.987774518923202,0.0,0.15437814587218865,0.8914173444190433
CLONE_2527,91.52330827594423,0.6123880767029629,0.6160945388867726,0.46164986899528654,0,2,2,0.05830767309072236,0,1,-0.2181112610964994,-3.368972625094506,-0.04595147010594291,2.5405976238369994,1.2585697022048334,-0.2405389412393568,1.0702315732154726,0.06322982279849093,-0.11598209132621391,0.37932082874755557,0.5292018909836883,0.37444742538178455,0.5230822600837658,0.34788361352863095,0.5205880373351927,0.5355955645326553,0.8741869085250017,0.4203013347388924,0.6886188131013078,0.3537323943581926,0.49464684537080816,0.7008262972458386
CLONE_2528,24.361349007023176,0.28655868624290787,0.9435422208911555,0.41657808291919945,0,2,3,0.04625662586757152,0,0,0.08424854566451957,1.7363746798297193,0.15402022379920957,0.03855701650430049,1.0,0.0,1.0,0.055,-0.07251731673556754,0.5778878408315384,0.8037717665889825,0.31858067810640844,0.7352174758973984,0.2825787833565897,0.11263157790484628,0.35482433400725355,0.8372741386184277,0.9220269816317339,0.4957463193728601,0.28609412512420784,0.33515343157465416,0.9115542843197593
CLONE_2529,61.00867703204716,0.8520746797919627,0.8206475132241304,0.4012670968749498,0,1,1,0.06697471580000962,0,0,0.140527755418364,2.448639928559437,-0.48430901995185743,0.4252863781981323,1.0,0.0,1.0,0.055,0.03387963967896556,0.9524740571643697,0.7383595481415758,0.2703828301525114,0.4344413919730421,0.613935264219644,0.1849768683633266,0.34769229956492903,0.8710132055610209,0.8951406151276385,0.5631251618544688,0.08948969090207468,0.0,0.4312636810022527
CLONE_2530,125.22857463096797,0.4121012639779935,0.7182585246197787,0.29605463139829397,0,3,3,0.04374223843353903,0,0,0.1686745045321891,0.9892458814183155,-0.03597008360441178,-1.0909152740229957,1.0,0.0,1.0,0.055,0.08993256459639262,0.5309300436782898,0.5872148790727986,0.2556382043655474,0.6776354890329747,0.25993078745433684,0.5852965509075834,0.4357670600303643,0.36965714252465043,0.5643693865895671,0.128329524680082,0.6998271561151588,0.36578847427591693,0.502104049802955
CLONE_2531,38.28738915038505,0.5738441419154716,0.9121189562994934,0.46340431531472903,0,4,4,0.0593593212602132,0,0,-0.0168950114144787,-4.000670255623022,-0.08152679686997948,-0.9029343894784981,1.0,0.0,1.0,0.055,0.00867352371442533,0.6984896842997593,0.6939407430726466,0.2870427356866266,0.4033341048450506,0.31780448266813277,0.3269242460830183,0.38073759370883453,0.616905171683146,0.7276809853300792,0.7856840034848869,0.472969482853577,0.2620363130083125,0.8147825316884655
CLONE_2532,220.26742543211978,0.6970700709528563,0.5563164665179196,0.5353077091234008,0,5,5,0.03785892676717892,0,0,-0.18686579708723125,-2.059886370705766,0.04845262544416937,1.793530997865306,1.0,0.0,1.0,0.055,0.07443985980907376,0.6782662934973184,0.6007419313003048,0.4037003772925586,0.6927127681109256,0.3540897733535745,0.8498216685409302,0.4495582692347522,0.8564384663169882,0.6912948679951623,0.4401146699403818,0.14593775994342614,0.399054639078464,0.5086541260491755
CLONE_2533,191.78992910000545,0.6156494243131033,0.7769478445165824,0.3431828002805908,0,6,6,0.03802490983701222,0,1,-0.178198127064771,0.3827560486795085,0.16311474552496208,-2.328751784356917,0.95,1.2403356584524652,1.0915747891727487,0.03,-0.08913536344457851,0.6799874069268161,0.35973583255209074,0.5510602098174137,0.596830961243784,0.47324253353250534,0.8168122429092091,0.6927529955908535,0.7911366550909392,0.10710514340547028,0.5153098439112922,0.4086596074680215,0.823846498759079,0.37503016728297706
CLONE_2534,132.55009012564437,0.8317209387052762,0.8012843375940679,0.37121596309866434,0,2,2,0.03692978476114854,0,0,-0.5061289804146385,-1.6016970596352074,0.12581294568436888,-1.219779627457296,1.0,0.0,1.0,0.055,-0.04862009129063513,0.6822715559466249,0.6669309607985713,0.3805483261479531,0.6659684972614968,0.26063884370933965,0.6256543143059782,0.6018377273105074,0.5273970770210494,0.837275127956701,0.5832391649636086,0.921576699420486,0.8610977916436651,0.8693654333548613
CLONE_2535,42.709658628049084,0.5362388630729588,0.5834557427334893,0.36150517891569295,0,3,3,0.04954594272614026,0,0,0.3593813490499104,-2.5940703051016443,0.17491114633369667,-0.38274785887639906,1.0,0.0,1.0,0.055,0.05724094557799739,0.7260847947668687,0.8185242561116606,0.5140232879721517,0.5098899556432791,0.3848778719689461,0.4211398658318699,0.47201405115313116,0.661316710046382,0.5102295031044214,0.5606317670634732,0.04290506829418539,0.2973746263768598,0.8060314634338485
CLONE_2536,121.32900102944866,0.6689133902463598,0.7841270811473008,0.3032209143268216,0,3,3,0.039854673777472725,0,0,-0.5784378560508909,5.575515735684981,0.21255345676747667,0.1741942074631618,1.0,0.0,1.0,0.055,-0.03630744096911028,0.6461975628174117,0.7766854914960118,0.6768029915631514,0.5697563946710575,0.6966476602018018,0.5885312541848077,0.2686754685627424,0.635105059579689,0.6185939760736894,0.7522564140074571,0.15057488237548586,0.15020633177447448,0.6036439739600998
CLONE_2537,34.84904873012387,0.6423329597635564,0.7437288174396897,0.36046297663219484,0,6,6,0.04024825940852215,0,0,-0.05311747558023286,-2.599287148633988,-0.06540974512159979,-0.14384966578726296,1.0,0.0,1.0,0.055,-0.04578484568511405,0.5886561412691066,0.7262043594311679,0.2379582108428332,0.5868527559743865,0.3923012565294701,0.276394232470004,0.38918068658215577,0.7749962664684574,0.8509404472154526,1.0,0.15315727926081218,0.5574091601862028,0.7666302202978605
CLONE_2538,139.5299174690284,0.48081744591103925,0.6970723544961891,0.4703563414586758,0,5,5,0.04738560273235167,0,0,-0.38973572673566254,3.137007587361322,-0.43693822962369505,1.2650764276918487,1.0,0.0,1.0,0.055,-0.0383375958064712,0.23595572471665405,0.3397021195490978,0.4653128932995858,0.5582206388423431,0.2768785043939116,0.7225502132943931,0.7995972827859571,0.8458264352109364,0.5675406888382158,0.8007337366284426,0.3418630531785153,0.44729031498095667,0.7560359368625718
